# Step 0, Time: 0 s
Name Mass Px Py Pz Vx Vy Vz
   Jupiter 1.898000e+27 7.784999e+11 3.764073e+08 6.247733e-11 -5.355538e+00 1.306961e+04 3.858989e-15
    Saturn 5.683000e+26 1.433000e+12 2.787812e+08 9.386556e-12 -1.868868e+00 9.679826e+03 5.796109e-16
    Uranus 8.681000e+25 2.877000e+12 1.958389e+08 1.115856e-12 -3.946871e-01 6.799944e+03 6.889218e-17
   Neptune 1.024000e+26 4.503000e+12 1.563803e+08 2.870164e-13 -4.098144e-01 5.429759e+03 1.771923e-17
      Moon 7.342000e+22 1.498275e+11 5.505355e+08 1.579455e-08 6.479467e+02 3.039281e+04 9.785877e-13
    Phobos 1.070000e+16 2.279114e+11 7.032255e+08 3.511545e-09 -9.125815e+02 2.517289e+04 2.172641e-13
    Deimos 1.480000e+15 2.279175e+11 7.059213e+08 3.511284e-09 -6.185458e+02 2.550295e+04 2.172506e-13
        Io 8.930000e+22 7.788951e+11 3.828038e+08 6.242638e-11 8.677902e+02 3.156720e+04 3.855468e-15
    Europa 4.800000e+22 7.791567e+11 4.077319e+08 6.233058e-11 -5.539506e+02 2.708238e+04 3.849897e-15
  Ganymede 1.480000e+23 7.785372e+11 1.440118e+09 6.240187e-11 -1.093692e+04 1.346469e+04 3.855055e-15
  Callisto 1.080000e+23 7.773455e+11 1.860458e+09 6.271692e-11 -6.484822e+03 8.030032e+03 3.874237e-15
     Titan 1.345000e+23 1.433297e+12 -9.051610e+08 9.383354e-12 5.406371e+03 1.103750e+04 5.793845e-16
      Rhea 2.310000e+21 1.432687e+12 6.946495e+08 9.389491e-12 -6.890007e+03 4.545493e+03 5.798307e-16
   Iapetus 1.810000e+21 1.429675e+12 -9.934866e+08 9.454909e-12 1.163503e+03 6.635256e+03 5.838261e-16
     Dione 1.100000e+21 1.432709e+12 5.372868e+07 9.393520e-12 6.080717e+03 1.213435e+03 5.800092e-16
    Tethys 6.170000e+20 1.433116e+12 2.540467e+07 9.388614e-12 1.120963e+04 1.406842e+04 5.796633e-16
 Enceladus 1.080000e+20 1.432868e+12 1.144680e+08 9.389507e-12 1.003342e+04 -1.415987e+02 5.797496e-16
     Mimas 3.750000e+19 1.433162e+12 2.046484e+08 9.387230e-12 9.775252e+03 2.150392e+04 5.795434e-16
   Miranda 6.590000e+19 2.877021e+12 3.109931e+08 1.115755e-12 -7.052961e+03 8.892559e+03 6.888844e-17
     Ariel 1.350000e+21 2.877174e+12 2.583216e+08 1.115660e-12 -1.736641e+03 1.227014e+04 6.888058e-17
   Umbriel 1.170000e+21 2.876947e+12 -6.054639e+07 1.116021e-12 4.629920e+03 5.817156e+03 6.890092e-17
   Titania 3.420000e+21 2.877016e+12 -2.382807e+08 1.115930e-12 3.650559e+03 6.931508e+03 6.889563e-17
    Oberon 3.000000e+21 2.877292e+12 6.994874e+08 1.115443e-12 -2.730185e+03 8.381606e+03 6.886754e-17
    Triton 2.140000e+22 4.502819e+12 -1.458391e+08 2.870646e-13 3.789812e+03 3.148261e+03 1.772201e-17
Asteroid_1 9.550021e+17 3.738114e+10 -3.074295e+10 8.595866e+08 3.326832e+04 4.045046e+04 -2.328315e+01

# Step 8, Time: 2.880000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.643142e+02 1.213831e-01 2.817601e-07 9.128552e-03 1.012263e-05 1.565289e-11
   Mercury 3.301000e+23 5.787691e+10 1.550805e+09 5.666202e-07 -1.282908e+03 4.785472e+04 3.162259e-11
     Venus 4.867000e+24 1.081934e+11 1.134627e+09 6.673054e-08 -3.673721e+02 3.501829e+04 3.729873e-12
     Earth 5.972000e+24 1.495966e+11 9.648493e+08 1.982505e-08 -1.915679e+02 2.977856e+04 1.106187e-12
      Mars 6.417000e+23 2.278985e+11 7.818105e+08 4.392637e-09 -8.280106e+01 2.412987e+04 2.446893e-13
   Jupiter 1.898000e+27 7.784999e+11 4.234580e+08 7.811028e-11 -5.983173e+00 1.306965e+04 4.342487e-15
    Saturn 5.683000e+26 1.433000e+12 3.136285e+08 1.173431e-11 -2.099495e+00 9.679803e+03 6.521544e-16
    Uranus 8.681000e+25 2.877000e+12 2.203187e+08 1.394890e-12 -4.430825e-01 6.799942e+03 7.750951e-17
   Neptune 1.024000e+26 4.503000e+12 1.759273e+08 3.587829e-13 -4.547279e-01 5.429723e+03 1.993516e-17
      Moon 7.342000e+22 1.498297e+11 6.599774e+08 1.976409e-08 6.208163e+02 3.040053e+04 1.102651e-12
    Phobos 1.070000e+16 2.279060e+11 7.924981e+08 4.392366e-09 -1.490370e+03 2.479795e+04 2.446724e-13
    Deimos 1.480000e+15 2.279143e+11 7.971359e+08 4.392037e-09 -9.100475e+02 2.533741e+04 2.446537e-13
        Io 8.930000e+22 7.788877e+11 4.962758e+08 7.804524e-11 -2.052147e+03 3.151999e+04 4.338572e-15
    Europa 4.800000e+22 7.791509e+11 5.050476e+08 7.792703e-11 -1.608641e+03 2.703213e+04 4.332348e-15
  Ganymede 1.480000e+23 7.784978e+11 1.487142e+09 7.802018e-11 -1.095182e+04 1.306237e+04 4.338421e-15
  Callisto 1.080000e+23 7.773225e+11 1.888999e+09 7.841241e-11 -6.406378e+03 7.928188e+03 4.359856e-15
     Titan 1.345000e+23 1.433317e+12 -8.651060e+08 1.173014e-11 5.383824e+03 1.112638e+04 6.518860e-16
      Rhea 2.310000e+21 1.432664e+12 7.095609e+08 1.173820e-11 -6.587099e+03 4.142047e+03 6.524187e-16
   Iapetus 1.810000e+21 1.429679e+12 -9.695858e+08 1.181973e-11 1.173335e+03 6.639107e+03 6.568945e-16
     Dione 1.100000e+21 1.432734e+12 6.032309e+07 1.174281e-11 6.879314e+03 1.831779e+03 6.525797e-16
    Tethys 6.170000e+20 1.433153e+12 8.181557e+07 1.173645e-11 1.047851e+04 1.566969e+04 6.521767e-16
 Enceladus 1.080000e+20 1.432911e+12 1.225952e+08 1.173768e-11 1.195862e+04 2.257548e+03 6.522712e-16
     Mimas 3.750000e+19 1.433183e+12 2.884995e+08 1.173459e-11 5.865728e+03 2.329199e+04 6.520457e-16
   Miranda 6.590000e+19 2.876995e+12 3.376203e+08 1.394780e-12 -7.328717e+03 7.396447e+03 7.750687e-17
     Ariel 1.350000e+21 2.877166e+12 3.017551e+08 1.394649e-12 -2.309374e+03 1.206485e+04 7.749696e-17
   Umbriel 1.170000e+21 2.876964e+12 -3.853270e+07 1.395088e-12 4.691823e+03 6.114913e+03 7.751857e-17
   Titania 3.420000e+21 2.877029e+12 -2.129296e+08 1.394976e-12 3.646534e+03 7.041981e+03 7.751284e-17
    Oberon 3.000000e+21 2.877282e+12 7.294694e+08 1.394379e-12 -2.761108e+03 8.328344e+03 7.748221e-17
    Triton 2.140000e+22 4.502833e+12 -1.338931e+08 3.588421e-13 3.891658e+03 3.318347e+03 1.993820e-17
Asteroid_1 9.550021e+17 3.750033e+10 -3.059686e+10 8.594898e+08 3.311082e+04 4.057999e+04 -2.690486e+01

# Step 9, Time: 3.240000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 2.008284e+02 1.669422e-01 3.443701e-07 1.014283e-02 1.265531e-05 1.739166e-11
   Mercury 3.301000e+23 5.787178e+10 1.723068e+09 6.933257e-07 -1.425422e+03 4.785091e+04 3.519596e-11
     Venus 4.867000e+24 1.081919e+11 1.260692e+09 8.168408e-08 -4.081899e+02 3.501786e+04 4.153762e-12
     Earth 5.972000e+24 1.495958e+11 1.072051e+09 2.425698e-08 -2.128483e+02 2.977833e+04 1.231091e-12
      Mars 6.417000e+23 2.278982e+11 8.686779e+08 5.372368e-09 -9.200113e+01 2.412984e+04 2.721474e-13
   Jupiter 1.898000e+27 7.784999e+11 4.705090e+08 9.548471e-11 -6.614027e+00 1.306971e+04 4.826230e-15
    Saturn 5.683000e+26 1.433000e+12 3.484757e+08 1.434330e-11 -2.329359e+00 9.679780e+03 7.247179e-16
    Uranus 8.681000e+25 2.877000e+12 2.447985e+08 1.704951e-12 -4.917673e-01 6.799941e+03 8.612809e-17
   Neptune 1.024000e+26 4.503000e+12 1.954742e+08 4.385277e-13 -4.980468e-01 5.429687e+03 2.215132e-17
      Moon 7.342000e+22 1.498319e+11 7.694469e+08 2.418165e-08 5.936116e+02 3.040817e+04 1.227100e-12
    Phobos 1.070000e+16 2.278987e+11 8.791033e+08 5.372089e-09 -2.019092e+03 2.405700e+04 2.721455e-13
    Deimos 1.480000e+15 2.279101e+11 8.875487e+08 5.371644e-09 -1.148087e+03 2.511466e+04 2.721129e-13
        Io 8.930000e+22 7.788699e+11 6.078018e+08 9.540456e-11 -4.931645e+03 3.097946e+04 4.822033e-15
    Europa 4.800000e+22 7.791413e+11 6.018890e+08 9.526142e-11 -2.660890e+03 2.690041e+04 4.815109e-15
  Ganymede 1.480000e+23 7.784584e+11 1.532716e+09 9.537979e-11 -1.095182e+04 1.265928e+04 4.822113e-15
  Callisto 1.080000e+23 7.772997e+11 1.917178e+09 9.585715e-11 -6.326322e+03 7.827577e+03 4.845763e-15
     Titan 1.345000e+23 1.433336e+12 -8.247323e+08 1.433800e-11 5.359811e+03 1.121491e+04 7.244045e-16
      Rhea 2.310000e+21 1.432641e+12 7.230833e+08 1.434830e-11 -6.259730e+03 3.756217e+03 7.250294e-16
   Iapetus 1.810000e+21 1.429684e+12 -9.456710e+08 1.444767e-11 1.183153e+03 6.642992e+03 7.299823e-16
     Dione 1.100000e+21 1.432761e+12 6.943067e+07 1.435339e-11 7.612085e+03 2.529885e+03 7.251621e-16
    Tethys 6.170000e+20 1.433188e+12 1.435324e+08 1.434538e-11 9.503068e+03 1.714357e+04 7.247035e-16
 Enceladus 1.080000e+20 1.432959e+12 1.407663e+08 1.434696e-11 1.325542e+04 5.047512e+03 7.248000e-16
     Mimas 3.750000e+19 1.433190e+12 3.743042e+08 1.434306e-11 1.909150e+03 2.383465e+04 7.245747e-16
   Miranda 6.590000e+19 2.876969e+12 3.588061e+08 1.704837e-12 -7.262267e+03 5.884935e+03 8.612692e-17
     Ariel 1.350000e+21 2.877156e+12 3.442211e+08 1.704663e-12 -2.857212e+03 1.179611e+04 8.611482e-17
   Umbriel 1.170000e+21 2.876981e+12 -1.543093e+07 1.705182e-12 4.734336e+03 6.417158e+03 8.613728e-17
   Titania 3.420000e+21 2.877042e+12 -1.871810e+08 1.705048e-12 3.639158e+03 7.152386e+03 8.613119e-17
    Oberon 3.000000e+21 2.877272e+12 7.592575e+08 1.704333e-12 -2.790998e+03 8.274470e+03 8.609823e-17
    Triton 2.140000e+22 4.502847e+12 -1.213176e+08 4.385986e-13 3.985874e+03 3.493184e+03 2.215458e-17
Asteroid_1 9.550021e+17 3.761896e+10 -3.045031e+10 8.593799e+08 3.295282e+04 4.070891e+04 -3.052625e+01

# Step 10, Time: 3.600000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 2.409939e+02 2.226327e-01 4.132390e-07 1.115710e-02 1.546958e-05 1.913026e-11
   Mercury 3.301000e+23 5.786613e+10 1.895316e+09 8.329381e-07 -1.567926e+03 4.784666e+04 3.878124e-11
     Venus 4.867000e+24 1.081903e+11 1.386754e+09 9.817048e-08 -4.490072e+02 3.501738e+04 4.579556e-12
     Earth 5.972000e+24 1.495949e+11 1.179252e+09 2.914000e-08 -2.341276e+02 2.977808e+04 1.356393e-12
      Mars 6.417000e+23 2.278978e+11 9.555452e+08 6.451140e-09 -1.012012e+02 2.412981e+04 2.996589e-13
   Jupiter 1.898000e+27 7.784998e+11 5.175602e+08 1.146015e-10 -7.252698e+00 1.306980e+04 5.310214e-15
    Saturn 5.683000e+26 1.433000e+12 3.833229e+08 1.721358e-11 -2.558475e+00 9.679757e+03 7.973012e-16
    Uranus 8.681000e+25 2.877000e+12 2.692783e+08 2.046044e-12 -5.408471e-01 6.799940e+03 9.474793e-17
   Neptune 1.024000e+26 4.503000e+12 2.150209e+08 5.262515e-13 -5.397210e-01 5.429649e+03 2.436771e-17
      Moon 7.342000e+22 1.498339e+11 8.789435e+08 2.904861e-08 5.663331e+02 3.041574e+04 1.351933e-12
    Phobos 1.070000e+16 2.278912e+11 9.606232e+08 6.450986e-09 -2.103690e+03 2.264442e+04 2.996937e-13
    Deimos 1.480000e+15 2.279054e+11 9.770211e+08 6.450305e-09 -1.322616e+03 2.485344e+04 2.996280e-13
        Io 8.930000e+22 7.788423e+11 7.156627e+08 1.145057e-10 -7.676628e+03 2.996136e+04 5.305877e-15
    Europa 4.800000e+22 7.791280e+11 6.979623e+08 1.143349e-10 -3.704029e+03 2.668702e+04 5.298192e-15
  Ganymede 1.480000e+23 7.784190e+11 1.576837e+09 1.144819e-10 -1.093685e+04 1.225599e+04 5.306130e-15
  Callisto 1.080000e+23 7.772772e+11 1.945000e+09 1.150522e-10 -6.244674e+03 7.728224e+03 5.331955e-15
     Titan 1.345000e+23 1.433355e+12 -7.840413e+08 1.720698e-11 5.334339e+03 1.130306e+04 7.969397e-16
      Rhea 2.310000e+21 1.432620e+12 7.352858e+08 1.721989e-11 -5.908891e+03 3.389582e+03 7.976625e-16
   Iapetus 1.810000e+21 1.429688e+12 -9.217422e+08 1.733879e-11 1.192959e+03 6.646909e+03 8.030894e-16
     Dione 1.100000e+21 1.432791e+12 8.131073e+07 1.722531e-11 8.270235e+03 3.300016e+03 7.977557e-16
    Tethys 6.170000e+20 1.433217e+12 2.099463e+08 1.721547e-11 8.308487e+03 1.844831e+04 7.972450e-16
 Enceladus 1.080000e+20 1.433009e+12 1.696939e+08 1.721738e-11 1.384616e+04 8.035453e+03 7.973377e-16
     Mimas 3.750000e+19 1.433184e+12 4.583102e+08 1.721274e-11 -1.768057e+03 2.333499e+04 7.971327e-16
   Miranda 6.590000e+19 2.876944e+12 3.748114e+08 2.045931e-12 -6.867207e+03 4.445925e+03 9.474847e-17
     Ariel 1.350000e+21 2.877144e+12 3.855031e+08 2.045706e-12 -3.372365e+03 1.146721e+04 9.473418e-17
   Umbriel 1.170000e+21 2.876998e+12 8.770419e+06 2.046308e-12 4.757063e+03 6.722597e+03 9.475704e-17
   Titania 3.420000e+21 2.877055e+12 -1.610356e+08 2.046151e-12 3.628428e+03 7.262620e+03 9.475066e-17
    Oberon 3.000000e+21 2.877262e+12 7.888495e+08 2.045309e-12 -2.819841e+03 8.220002e+03 9.471560e-17
    Triton 2.140000e+22 4.502862e+12 -1.080969e+08 5.263347e-13 4.072220e+03 3.672430e+03 2.437115e-17
Asteroid_1 9.550021e+17 3.773702e+10 -3.030330e+10 8.592570e+08 3.279431e+04 4.083721e+04 -3.414726e+01

# Step 11, Time: 3.960000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 2.848108e+02 2.894682e-01 4.883661e-07 1.217136e-02 1.856542e-05 2.086865e-11
   Mercury 3.301000e+23 5.785997e+10 2.067547e+09 9.855004e-07 -1.710419e+03 4.784200e+04 4.237840e-11
     Venus 4.867000e+24 1.081885e+11 1.512815e+09 1.161966e-07 -4.898240e+02 3.501686e+04 5.007258e-12
     Earth 5.972000e+24 1.495940e+11 1.286453e+09 3.447552e-08 -2.554059e+02 2.977782e+04 1.482090e-12
      Mars 6.417000e+23 2.278974e+11 1.042412e+09 7.629143e-09 -1.104013e+02 2.412977e+04 3.272233e-13
   Jupiter 1.898000e+27 7.784998e+11 5.646119e+08 1.354615e-10 -7.903487e+00 1.306991e+04 5.794437e-15
    Saturn 5.683000e+26 1.433000e+12 4.181699e+08 2.034524e-11 -2.786872e+00 9.679735e+03 8.699041e-16
    Uranus 8.681000e+25 2.877000e+12 2.937581e+08 2.418172e-12 -5.904022e-01 6.799941e+03 1.033690e-16
   Neptune 1.024000e+26 4.503000e+12 2.345675e+08 6.219550e-13 -5.797038e-01 5.429611e+03 2.658431e-17
      Moon 7.342000e+22 1.498359e+11 9.884672e+08 3.436635e-08 5.389814e+02 3.042324e+04 1.477150e-12
    Phobos 1.070000e+16 2.278899e+11 1.037335e+09 7.629269e-09 -3.630896e+02 2.130871e+04 3.273008e-13
    Deimos 1.480000e+15 2.279002e+11 1.065483e+09 7.628220e-09 -1.430477e+03 2.457269e+04 3.271987e-13
        Io 8.930000e+22 7.788056e+11 8.182716e+08 1.353501e-10 -1.019932e+04 2.850247e+04 5.790120e-15
    Europa 4.800000e+22 7.791110e+11 7.929747e+08 1.351487e-10 -4.731306e+03 2.639234e+04 5.781609e-15
  Ganymede 1.480000e+23 7.783797e+11 1.619508e+09 1.353275e-10 -1.090689e+04 1.185306e+04 5.790469e-15
  Callisto 1.080000e+23 7.772550e+11 1.972469e+09 1.359985e-10 -6.161451e+03 7.630156e+03 5.818429e-15
     Titan 1.345000e+23 1.433374e+12 -7.430344e+08 2.033715e-11 5.307412e+03 1.139080e+04 8.694916e-16
      Rhea 2.310000e+21 1.432600e+12 7.462430e+08 2.035303e-11 -5.535690e+03 3.043671e+03 8.703173e-16
   Iapetus 1.810000e+21 1.429692e+12 -8.977991e+08 2.049316e-11 1.202752e+03 6.650860e+03 8.762155e-16
     Dione 1.100000e+21 1.432823e+12 9.619066e+07 2.035861e-11 8.846037e+03 4.133315e+03 8.703599e-16
    Tethys 6.170000e+20 1.433242e+12 2.803201e+08 2.034675e-11 6.928214e+03 1.954826e+04 8.698026e-16
 Enceladus 1.080000e+20 1.433058e+12 2.093655e+08 2.034897e-11 1.372335e+04 1.101990e+04 8.698868e-16
     Mimas 3.750000e+19 1.433166e+12 5.375987e+08 2.034374e-11 -4.978798e+03 2.202460e+04 8.697213e-16
   Miranda 6.590000e+19 2.876922e+12 3.861709e+08 2.418068e-12 -6.182173e+03 3.155399e+03 1.033714e-16
     Ariel 1.350000e+21 2.877130e+12 4.254003e+08 2.417784e-12 -3.847559e+03 1.108257e+04 1.033551e-16
   Umbriel 1.170000e+21 2.877015e+12 3.407803e+07 2.418468e-12 4.759698e+03 7.029893e+03 1.033778e-16
   Titania 3.420000e+21 2.877068e+12 -1.344943e+08 2.418287e-12 3.614346e+03 7.372581e+03 1.033712e-16
    Oberon 3.000000e+21 2.877251e+12 8.182434e+08 2.417312e-12 -2.847625e+03 8.164962e+03 1.033343e-16
    Triton 2.140000e+22 4.502877e+12 -9.421626e+07 6.220512e-13 4.150472e+03 3.855729e+03 2.658791e-17
Asteroid_1 9.550021e+17 3.785451e+10 -3.015582e+10 8.591210e+08 3.263530e+04 4.096490e+04 -3.776784e+01

# Step 12, Time: 4.320000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 3.322791e+02 3.684624e-01 5.697506e-07 1.318563e-02 2.194282e-05 2.260680e-11
   Mercury 3.301000e+23 5.785330e+10 2.239760e+09 1.151055e-06 -1.852897e+03 4.783690e+04 4.598744e-11
     Venus 4.867000e+24 1.081866e+11 1.638874e+09 1.357693e-07 -5.306402e+02 3.501629e+04 5.436870e-12
     Earth 5.972000e+24 1.495930e+11 1.393652e+09 4.026498e-08 -2.766833e+02 2.977754e+04 1.608184e-12
      Mars 6.417000e+23 2.278970e+11 1.129279e+09 8.906569e-09 -1.196014e+02 2.412973e+04 3.548406e-13
   Jupiter 1.898000e+27 7.784998e+11 6.116641e+08 1.580655e-10 -8.570142e+00 1.307005e+04 6.278898e-15
    Saturn 5.683000e+26 1.433000e+12 4.530169e+08 2.373833e-11 -3.014594e+00 9.679712e+03 9.425264e-16
    Uranus 8.681000e+25 2.877000e+12 3.182379e+08 2.821341e-12 -6.404900e-01 6.799942e+03 1.119913e-16
   Neptune 1.024000e+26 4.503000e+12 2.541140e+08 7.256391e-13 -6.179517e-01 5.429572e+03 2.880113e-17
      Moon 7.342000e+22 1.498377e+11 1.098018e+09 4.013625e-08 5.115571e+02 3.043066e+04 1.602750e-12
    Phobos 1.070000e+16 2.278941e+11 1.117775e+09 8.906895e-09 1.170488e+03 2.234460e+04 3.548959e-13
    Deimos 1.480000e+15 2.278949e+11 1.152924e+09 8.905588e-09 -1.474025e+03 2.428923e+04 3.548245e-13
        Io 8.930000e+22 7.787609e+11 9.142395e+08 1.579393e-10 -1.242373e+04 2.665774e+04 6.274771e-15
    Europa 4.800000e+22 7.790903e+11 8.866373e+08 1.577040e-10 -5.735944e+03 2.601738e+04 6.265370e-15
  Ganymede 1.480000e+23 7.783406e+11 1.660732e+09 1.579180e-10 -1.086192e+04 1.145106e+04 6.275130e-15
  Callisto 1.080000e+23 7.772332e+11 1.999589e+09 1.586972e-10 -6.076674e+03 7.533397e+03 6.305182e-15
     Titan 1.345000e+23 1.433393e+12 -7.017132e+08 2.372857e-11 5.279038e+03 1.147812e+04 9.420600e-16
      Rhea 2.310000e+21 1.432582e+12 7.560348e+08 2.374781e-11 -5.141342e+03 2.719951e+03 9.429932e-16
   Iapetus 1.810000e+21 1.429697e+12 -8.738416e+08 2.391086e-11 1.212532e+03 6.654844e+03 9.493605e-16
     Dione 1.100000e+21 1.432857e+12 1.142626e+08 2.375331e-11 9.333001e+03 5.019992e+03 9.429740e-16
    Tethys 6.170000e+20 1.433262e+12 3.538167e+08 2.373932e-11 5.402096e+03 2.041573e+04 9.423779e-16
 Enceladus 1.080000e+20 1.433105e+12 2.591153e+08 2.374179e-11 1.294297e+04 1.381939e+04 9.424507e-16
     Mimas 3.750000e+19 1.433138e+12 6.100069e+08 2.373617e-11 -7.632483e+03 2.011338e+04 9.423413e-16
   Miranda 6.590000e+19 2.876903e+12 3.936238e+08 2.821252e-12 -5.263079e+03 2.070265e+03 1.119956e-16
     Ariel 1.350000e+21 2.877114e+12 4.637317e+08 2.820903e-12 -4.276230e+03 1.064761e+04 1.119774e-16
   Umbriel 1.170000e+21 2.877032e+12 6.049365e+07 2.821667e-12 4.742033e+03 7.337672e+03 1.119997e-16
   Titania 3.420000e+21 2.877081e+12 -1.075585e+08 2.821462e-12 3.596915e+03 7.482165e+03 1.119929e-16
    Oberon 3.000000e+21 2.877241e+12 8.474371e+08 2.820348e-12 -2.874339e+03 8.109369e+03 1.119544e-16
    Triton 2.140000e+22 4.502892e+12 -7.966249e+07 7.257488e-13 4.220423e+03 4.042712e+03 2.880487e-17
Asteroid_1 9.550021e+17 3.797142e+10 -3.000789e+10 8.589720e+08 3.247580e+04 4.109197e+04 -4.138792e+01

# Step 13, Time: 4.680000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 3.833987e+02 4.606288e-01 6.573915e-07 1.419989e-02 2.560178e-05 2.434468e-11
   Mercury 3.301000e+23 5.784612e+10 2.411953e+09 1.329645e-06 -1.995362e+03 4.783139e+04 4.960834e-11
     Venus 4.867000e+24 1.081846e+11 1.764930e+09 1.568956e-07 -5.714558e+02 3.501567e+04 5.868396e-12
     Earth 5.972000e+24 1.495920e+11 1.500850e+09 4.650981e-08 -2.979595e+02 2.977725e+04 1.734673e-12
      Mars 6.417000e+23 2.278965e+11 1.216146e+09 1.028361e-08 -1.288014e+02 2.412968e+04 3.825104e-13
   Jupiter 1.898000e+27 7.784997e+11 6.587168e+08 1.824144e-10 -9.255656e+00 1.307020e+04 6.763595e-15
    Saturn 5.683000e+26 1.433000e+12 4.878638e+08 2.739294e-11 -3.241696e+00 9.679690e+03 1.015168e-15
    Uranus 8.681000e+25 2.877000e+12 3.427177e+08 3.255554e-12 -6.911494e-01 6.799943e+03 1.206148e-16
   Neptune 1.024000e+26 4.503000e+12 2.736603e+08 8.373045e-13 -6.544250e-01 5.429532e+03 3.101817e-17
      Moon 7.342000e+22 1.498394e+11 1.207594e+09 4.635969e-08 4.840606e+02 3.043801e+04 1.728733e-12
    Phobos 1.070000e+16 2.278992e+11 1.202035e+09 1.028403e-08 1.430388e+03 2.340555e+04 3.825378e-13
    Deimos 1.480000e+15 2.278897e+11 1.239384e+09 1.028261e-08 -1.459243e+03 2.401657e+04 3.825048e-13
        Io 8.930000e+22 7.787094e+11 1.002425e+09 1.822747e-10 -1.428981e+04 2.449589e+04 6.759833e-15
    Europa 4.800000e+22 7.790662e+11 9.786669e+08 1.820022e-10 -6.711211e+03 2.556378e+04 6.749486e-15
  Ganymede 1.480000e+23 7.783017e+11 1.700514e+09 1.822544e-10 -1.080194e+04 1.105056e+04 6.760108e-15
  Callisto 1.080000e+23 7.772116e+11 2.026366e+09 1.831492e-10 -5.990362e+03 7.437973e+03 6.792211e-15
     Titan 1.345000e+23 1.433412e+12 -6.600792e+08 2.738129e-11 5.249221e+03 1.156498e+04 1.014645e-15
      Rhea 2.310000e+21 1.432565e+12 7.647461e+08 2.740429e-11 -4.727175e+03 2.419816e+03 1.015690e-15
   Iapetus 1.810000e+21 1.429701e+12 -8.498697e+08 2.759195e-11 1.222298e+03 6.658861e+03 1.022524e-15
     Dione 1.100000e+21 1.432892e+12 1.356810e+08 2.740947e-11 9.725999e+03 5.949535e+03 1.015598e-15
    Tethys 6.170000e+20 1.433275e+12 4.295326e+08 2.739322e-11 3.774058e+03 2.103220e+04 1.014973e-15
 Enceladus 1.080000e+20 1.433147e+12 3.177670e+08 2.739591e-11 1.160634e+04 1.629215e+04 1.015032e-15
     Mimas 3.750000e+19 1.433103e+12 6.739920e+08 2.739014e-11 -9.694569e+03 1.777363e+04 1.014993e-15
   Miranda 6.590000e+19 2.876888e+12 3.980366e+08 3.255488e-12 -4.174035e+03 1.225776e+03 1.206210e-16
     Ariel 1.350000e+21 2.877098e+12 5.003387e+08 3.255068e-12 -4.652680e+03 1.016862e+04 1.206013e-16
   Umbriel 1.170000e+21 2.877049e+12 8.801398e+07 3.255908e-12 4.703959e+03 7.644534e+03 1.206225e-16
   Titania 3.420000e+21 2.877094e+12 -8.022990e+07 3.255678e-12 3.576141e+03 7.591271e+03 1.206157e-16
    Oberon 3.000000e+21 2.877231e+12 8.764288e+08 3.254421e-12 -2.899972e+03 8.053244e+03 1.205757e-16
    Triton 2.140000e+22 4.502908e+12 -6.442370e+07 8.374280e-13 4.281882e+03 4.232999e+03 3.102201e-17
Asteroid_1 9.550021e+17 3.808776e+10 -2.985950e+10 8.588100e+08 3.231579e+04 4.121841e+04 -4.500746e+01

# Step 14, Time: 5.040000e+04 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 4.381696e+02 5.669811e-01 7.512877e-07 1.521414e-02 2.954230e-05 2.608228e-11
   Mercury 3.301000e+23 5.783842e+10 2.584125e+09 1.521313e-06 -2.137810e+03 4.782545e+04 5.324108e-11
     Venus 4.867000e+24 1.081824e+11 1.890984e+09 1.795822e-07 -6.122707e+02 3.501501e+04 6.301840e-12
     Earth 5.972000e+24 1.495908e+11 1.608047e+09 5.321141e-08 -3.192348e+02 2.977695e+04 1.861557e-12
      Mars 6.417000e+23 2.278960e+11 1.303013e+09 1.176044e-08 -1.380014e+02 2.412963e+04 4.102324e-13
   Jupiter 1.898000e+27 7.784997e+11 7.057701e+08 2.085091e-10 -9.962163e+00 1.307036e+04 7.248525e-15
    Saturn 5.683000e+26 1.433000e+12 5.227106e+08 3.130912e-11 -3.468240e+00 9.679668e+03 1.087829e-15
    Uranus 8.681000e+25 2.877000e+12 3.671975e+08 3.720816e-12 -7.424056e-01 6.799946e+03 1.292395e-16
   Neptune 1.024000e+26 4.503000e+12 2.932065e+08 9.569520e-13 -6.890874e-01 5.429492e+03 3.323543e-17
      Moon 7.342000e+22 1.498411e+11 1.317197e+09 5.303804e-08 4.564924e+02 3.044529e+04 1.855098e-12
